Price,Close,High,Low,Open,Volume
Ticker,DIA,DIA,DIA,DIA,DIA
Date,,,,,
2021-06-07,317.9075012207031,319.6961376921459,317.38466557618204,319.6594401051469,2224300
2021-06-08,317.6781921386719,318.20102778623874,316.2197779576097,317.99923304465455,2748700
2021-06-09,316.25653076171875,318.17356714544525,316.1648007736999,317.8617075798309,2591200
2021-06-10,316.4308166503906,318.95323742283085,316.2656914713176,317.86171492193716,3089400
2021-06-11,316.5592041015625,317.87085613482895,315.1374872811774,317.39389939329436,3003000
2021-06-14,315.8072204589844,316.33005645981234,314.1286756046291,316.2933588478043,2527000
2021-06-15,314.99072265625,316.01803131811846,314.0367811879172,315.99969651774995,2138500
2021-06-16,312.5601501464844,315.20181798542365,311.39523206924434,314.99084173714994,4032000
2021-06-17,310.6247253417969,313.03708193147673,308.7627208397209,312.37666502476617,5169100
2021-06-18,305.8508605957031,307.9544198887432,305.5936589203924,307.1277022204501,7126600
2021-06-21,311.19696044921875,311.4817183993004,307.1827647985109,307.9635644818761,5435700
2021-06-22,311.8124084472656,312.6942385752143,309.9752459948625,311.15102884308556,4042100
2021-06-23,311.19696044921875,312.46460708267927,311.1050967159625,311.94100903270635,3082700
2021-06-24,314.1364440917969,314.4487583708717,312.6575136168709,312.93310482749695,3704700
2021-06-25,316.40533447265625,316.8921814318392,315.1560493493771,315.7072037263274,3638000
2021-06-28,314.88958740234375,316.37771232030804,313.98939587242626,316.29501535302927,3606300
2021-06-29,314.94476318359375,316.66253371923847,314.71511786433854,315.97359776147283,2375800
2021-06-30,316.8646240234375,317.37902729805273,314.4763070867949,314.5038634039037,3778900
2021-07-01,318.1597900390625,318.19654113846906,316.83705882205345,317.62702524560575,3606900
2021-07-02,319.61114501953125,319.93265404615516,317.99443313676437,318.7844275459795,3013500
2021-07-06,317.6637268066406,319.76725736896964,315.624475617155,319.43658162450373,3910600
2021-07-07,318.6741943359375,318.87628331624103,316.3869081423039,317.50757829982837,3347000
2021-07-08,316.3409729003906,316.9104887136892,313.7230110827033,314.669148521896,6379900
2021-07-09,320.3367919921875,320.64910619726817,317.6820791996966,318.35265348384837,5063100
2021-07-12,321.5310974121094,321.76993758458264,319.0876671359017,319.6755727811024,3999800
2021-07-13,320.5848693847656,321.7330959943099,320.4470877981955,321.07171634589736,3310200
2021-07-14,320.9614562988281,322.13723909828434,319.99692923159665,321.67794850423314,3933300
2021-07-15,321.44842529296875,321.50353794255676,319.33569897107117,319.57451110832466,5082600
2021-07-16,318.6974182128906,322.37391849770023,318.3297737943039,322.3555460940858,5710400
2021-07-19,312.3921203613281,321.7212308398058,310.09430851690206,314.147651976405,9715300
2021-07-20,317.1715393066406,318.127436849009,312.2726169947401,312.76895218685866,5802200
2021-07-21,319.8462829589844,319.99334631718915,318.357305025179,318.90878560608,3056800
2021-07-22,320.09454345703125,320.6000510851271,318.64230996812677,319.64415304618143,2429300
2021-07-23,322.21759033203125,322.6036070432841,320.96756600875096,321.6936824601536,4142300
2021-07-26,322.9897766113281,323.0265494716685,321.2250439581537,321.69380676670255,2466600
2021-07-27,322.2635803222656,322.31872557442546,320.52644878029685,321.71209975120024,3902600
2021-07-28,321.10546875,322.82425591282197,320.5080431615909,322.63121948390835,3697700
2021-07-29,322.44744873046875,323.26545541884155,322.04303147459797,322.5669394719037,2425700
2021-07-30,321.2157897949219,322.6220498121689,320.47130084752445,321.5834341560679,3576700
2021-08-02,320.17718505859375,323.44926766848266,319.91063096664857,322.10735308227305,2827100
2021-08-03,322.6955871582031,322.7875052664659,319.03745962530354,320.8573371908208,3819300
2021-08-04,319.8462829589844,321.7672507420576,319.7451926780441,321.3168884915645,3118500
2021-08-05,322.2543029785156,322.29107582097777,320.4712268362767,320.6366625531658,2261400
2021-08-06,323.6147155761719,323.98235996365617,323.0356623423864,323.1827257072739,2123700
2021-08-09,322.7507019042969,323.5871089263282,322.1992213563188,323.16431932764687,2322500
2021-08-10,324.2028503417969,324.3958586659068,322.6219548098742,322.98959906276025,2841000
2021-08-11,326.2342529296875,326.39968870957256,325.09454682451775,325.3151278643645,3422500
2021-08-12,326.5008239746094,326.5191963790585,325.13130848265763,326.4640511162387,3118600
2021-08-13,326.6478576660156,327.5485822431774,326.2893854407999,327.07064732569296,2414900
2021-08-16,327.7323303222656,327.7599029437533,324.13854905791345,325.74701742677,3634600
2021-08-17,325.2140197753906,325.9861095381402,323.0816708742068,325.2875654906391,5019600
2021-08-18,321.803955078125,325.4069364633557,321.59257433590346,324.10176696809157,4038000
2021-08-19,321.2157897949219,322.13491472252036,319.2212763602678,319.2396487610117,5442200
2021-08-20,323.3251037597656,323.8683336981897,320.90356772845195,321.3179094587577,3394800
2021-08-23,325.4337158203125,326.22553423548936,324.9457275159698,324.9825366757953,3569200
2021-08-24,325.7006530761719,326.3912040360599,325.59016941836427,326.0136994728236,1981400
2021-08-25,326.105712890625,326.8975591097876,324.94560661864864,325.73742473922636,2434700
2021-08-26,324.24591064453125,326.86079362167374,324.1630478996694,326.37280539175964,3008900
2021-08-27,326.4649353027344,326.7227399153067,324.69711217467005,324.69711217467005,3163700
2021-08-30,326.01373291015625,327.06338396416606,325.82960282778856,326.8239839486354,2482000
2021-08-31,325.8664245605469,326.67664746183647,325.1850618023235,325.7559127980786,2913800
