Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2021-06-07,333.959228515625,335.060601318784,326.36880079638615,326.9145364253234,20136700
2021-06-08,331.081787109375,335.66580854730773,329.65299727418136,334.0782912014948,14580500
2021-06-09,327.6785888671875,334.17757677664184,327.4305354312547,333.12583263068376,13727900
2021-06-10,329.871337890625,331.33982497689396,325.9917789291626,328.2143580705369,13240200
2021-06-11,328.6806945800781,330.2384469560632,326.3688198807592,329.99039355021097,13587900
2021-06-14,334.1477355957031,334.1973644395812,327.24193798799115,329.31566060726266,12250800
2021-06-15,334.1279296875,337.27326012162166,332.42132108487635,334.3660512618339,15795200
2021-06-16,328.5021057128906,334.9217297045753,326.16049586366273,334.07837226495525,17232200
2021-06-17,333.8898620605469,335.3484174989163,327.5793668014927,327.9167158462907,17794100
2021-06-18,327.0931701660156,333.53262735380366,326.43830549404345,331.92524601348964,23039500
2021-06-21,329.70263671875,330.3277360767431,325.09875148397424,328.51196839114846,11337500
2021-06-22,336.39013671875,337.273221255067,330.0102112752948,330.0995068553798,15345300
2021-06-23,337.9380187988281,340.7460001805239,335.56664409367676,336.70768365205276,14817800
2021-06-24,340.50787353515625,342.214482226336,339.1287123056329,339.18824270230544,12329100
2021-06-25,338.71197509765625,341.44056268544,337.035131575858,339.92247698416224,14594400
2021-06-28,352.870849609375,355.35138354168714,339.1088219177448,339.7934517054594,29156100
2021-06-29,349.1500549316406,353.9622666221002,346.33214168796724,353.49592502331853,21417300
2021-06-30,345.0025634765625,350.172017850921,344.46678996348334,349.42785769169,15107500
2021-07-01,351.630615234375,351.9084338493456,343.80203488402134,344.1195505239757,17137000
2021-07-02,351.93817138671875,353.66461333834536,349.8743501691839,352.3350507654891,11521300
2021-07-06,350.03314208984375,355.9963560178773,346.4611667728856,353.72417820404075,13488500
2021-07-07,347.7609558105469,353.71423776723833,347.2747808070036,352.49383434528966,14218900
2021-07-08,342.9586181640625,345.61774329354535,339.89268183283735,343.03801220730537,14406500
2021-07-09,347.6914978027344,347.97921794083607,342.5815736156693,342.63120246289606,13018700
2021-07-12,350.4101867675781,351.4321656465033,346.91760551570826,348.49522163288634,10018600
2021-07-13,349.3484802246094,355.6986411619793,346.0840890261971,348.7630778385036,11456000
2021-07-14,344.9232482910156,352.43431315647945,344.0302620301716,351.7992818634606,13894200
2021-07-15,341.7779235839844,346.5108023254573,337.57094717374997,346.5108023254573,14781600
2021-07-16,338.5036315917969,343.2960104688672,337.4915845124047,342.2244329895084,11026100
2021-07-19,334.32635498046875,337.1442377209551,331.93511678295374,334.94152251311635,14372300
2021-07-20,338.9997253417969,340.7757962853777,331.89547184743174,336.1619785065814,11024300
2021-07-21,343.5341491699219,343.8218693320699,338.59291420253294,338.84096761953117,9279700
2021-07-22,348.45550537109375,348.8027861958201,342.5220569930656,343.9806122329509,12385400
2021-07-23,366.91064453125,372.40748560789234,354.4087481746398,358.09978366506846,33694300
2021-07-26,369.5598449707031,371.52443867186565,365.35286926957764,366.70226514354084,14925200
2021-07-27,364.9461669921875,370.2445852195361,361.71154021146106,369.0142497578938,15705400
2021-07-28,370.37347412109375,374.61021509469094,364.0729119989861,371.6435062586561,29676900
2021-07-29,355.52996826171875,362.6738876890814,353.96225388818993,358.18909332168226,33413200
2021-07-30,353.52569580078125,357.92122508930873,350.19187261810475,351.24361661835076,15976200
2021-08-02,349.2095947265625,356.6015680075973,348.00899444804065,355.3117024170683,13180400
2021-08-03,348.505126953125,351.0154263788304,344.99271229041113,349.9835459423059,12406100
2021-08-04,356.12530517578125,357.6731559108853,348.7729990440596,349.67591701952944,14180600
2021-08-05,360.143798828125,361.06655027869056,354.1210545536486,356.83974061353666,10247200
2021-08-06,360.6795959472656,362.30681059827253,358.5860093865691,358.5860093865691,8925000
2021-08-09,358.79437255859375,362.9319169074044,357.94108333229246,360.92765618426364,7798900
2021-08-10,358.31805419921875,361.2649294075443,356.2443316866862,359.01258545817996,7469900
2021-08-11,357.1572265625,359.53853333042804,355.0239732137303,359.2805783648751,8400300
2021-08-12,359.8262939453125,360.1735747979415,354.3294215430104,355.65901455364246,7170700
2021-08-13,360.3521423339844,361.8206294212598,358.6653973147733,360.143785948073,7195700
2021-08-16,363.705810546875,364.09278838073544,354.597297072418,359.6972591712923,11222100
2021-08-17,355.6590270996094,361.83059777160577,352.30533981470364,360.1537541291529,12328700
2021-08-18,352.6823425292969,357.05797793706466,352.384660276008,353.4761013114874,10042400
2021-08-19,352.3548889160156,354.7858243488867,348.2669737273142,348.61425454343237,12004500
2021-08-20,356.5717468261719,357.1869143275298,350.55893567168056,351.8388995154441,8697700
2021-08-23,360.5207824707031,362.8425584347706,356.3038750817874,356.6412240393063,10942000
2021-08-24,362.66400146484375,365.0949066090898,359.02256424131787,360.82840025472757,9235100
2021-08-25,365.5216064453125,367.9723451281747,362.5548669977145,362.75332184262254,9684500
2021-08-26,361.54278564453125,366.56338388860024,361.2947322519193,365.5116399263221,7888700
2021-08-27,369.728515625,370.82985805856964,361.24507216338395,362.2571492968831,11219100
2021-08-30,377.6960144042969,378.5195383294216,367.6349544508704,369.6590785756934,13547300
2021-08-31,376.4259948730469,379.77968163648467,375.85049403674094,376.99156388391305,12345400
2021-09-01,379.0752258300781,381.3374718182199,375.86046318376043,376.63438864602057,11567200
2021-09-02,372.35791015625,378.77753321392925,371.14740838049124,378.5294798195521,14832900
2021-09-03,373.3303527832031,374.22333909627565,370.2048552675086,371.832100341074,7509600
2021-09-07,379.2042236328125,379.9781491056426,370.2445351558351,372.95328945072,10793800
2021-09-08,374.6300964355469,377.90438920545546,371.8717438371521,377.1999260274363,11067200
2021-09-09,375.0567626953125,376.87250036613216,373.6379044316709,374.69958031283954,9098900
2021-09-10,375.7413330078125,380.80162791744493,375.31468846969415,378.3905260979454,11549600
2021-09-13,373.578369140625,378.77755895045016,371.43518403399025,378.7080967281156,13026300
2021-09-14,373.5981750488281,375.64213258472364,372.1892184534272,374.46139601166345,8711600
2021-09-15,371.0085144042969,374.62015608259486,364.8071795418745,374.06451890131825,17940300
2021-09-16,370.15521240234375,370.65131921468594,366.8312907036599,369.8873256244635,11934200
2021-09-17,361.8801574707031,368.518069098452,358.77452395434756,368.518069098452,26299000
2021-09-20,352.93035888671875,358.2188435908357,347.07627493272804,356.5023033115867,19822800
2021-09-21,354.696533203125,357.2365976294864,352.4243555514342,355.70858018739267,11751900
2021-09-22,340.5376281738281,347.1160093217714,338.0372607512432,344.52634630694666,43692900
2021-09-23,343.26617431640625,346.9473082065627,340.3292308319286,342.670840159835,21806300
2021-09-24,350.21173095703125,351.5909225024472,339.70419175115126,340.56741280535164,18801900
2021-09-27,350.8268737792969,352.38465640920737,344.3774853349106,347.0862393823371,15205800
2021-09-28,337.99755859375,346.87788247328035,336.2810484357312,345.26056945182785,21710300
2021-09-29,336.96563720703125,342.5419029260096,336.24134067745075,340.4780817360786,14452200
2021-09-30,336.74737548828125,340.13079708981513,335.5170100804958,337.7991194420631,16547100
2021-10-01,340.33917236328125,342.3335009667382,336.00320408517933,338.950049198345,14905300
2021-10-04,323.6898498535156,333.32423531875986,320.18733709756447,332.9174241139099,42885000
2021-10-05,330.3674621582031,332.5701777639631,323.6204211697277,326.02156134576114,35377900
2021-10-06,331.0422058105469,331.7764342864804,323.26322346461006,327.1725480115366,26443000
2021-10-07,326.6565856933594,336.201676355274,326.4184641021134,334.3760068358188,28307500
2021-10-08,327.4801025390625,330.80402431715976,326.1505398838151,328.928756267281,15946100
2021-10-11,322.9159240722656,327.8868935538608,322.7769996356763,325.07894242521274,14708200
2021-10-12,321.2490234375,321.8542895489138,314.8988617207982,320.51479497836937,31658700
2021-10-13,322.0130615234375,324.4538988899083,320.1476948134663,324.4241336883645,14761500
