Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2021-06-07,326.64678955078125,326.7050129897003,324.4536079675706,325.1426050715648,32611900
2021-06-08,326.80206298828125,329.25725005460623,325.12320818685185,328.39355301587057,27282800
2021-06-09,326.8797302246094,328.94675144845604,326.6953461031745,328.1704190746536,21485300
2021-06-10,330.28594970703125,330.3926828218931,326.7729968532815,327.2193864871086,33702100
2021-06-11,331.1495056152344,331.1592193915587,329.64535104355383,330.29552252350413,21222800
2021-06-14,334.3228759765625,334.3325601390325,330.392616387702,331.5765422686303,27827700
2021-06-15,332.1394348144531,334.28407716789974,331.4212963603784,333.9735324102014,35963800
2021-06-16,330.9264221191406,333.6727266386142,327.4716928704948,332.60524746286853,55399500
2021-06-17,335.1282958984375,336.13755140048033,329.86858183189156,329.917091486293,59722700
2021-06-18,332.49853515625,334.6140660817932,331.7512848788848,333.4689654467027,55414900
2021-06-21,334.56494140625,334.8855714243223,330.47469978583916,332.68984582617543,32992600
2021-06-22,337.68365478515625,338.1305621489894,334.0597409959635,334.3609209204521,28941600
2021-06-23,337.84881591796875,338.9952743346827,337.0132921332687,337.62537705205324,27188500
2021-06-24,339.937744140625,341.4630645317735,339.2382226324441,339.78229162219185,32581600
2021-06-25,339.51983642578125,340.7440060588732,338.9174766537919,340.50111714116616,28682800
2021-06-28,343.64898681640625,343.7850188574494,340.74404452058076,340.802335495448,39130300
2021-06-29,344.8925476074219,344.92169309236914,342.63856092260255,343.47408459077593,29426000
2021-06-30,344.3485412597656,345.12580374858084,343.76560180553736,344.73715767940706,32724000
2021-07-01,344.484619140625,344.9898175884121,342.64836406295893,343.99884113906717,29290000
2021-07-02,348.43878173828125,348.7593821022505,346.1458946628319,346.37905856390046,32727200
2021-07-06,349.9446716308594,350.2264311031794,346.3499034583853,349.04113188977976,38842400
2021-07-07,350.68310546875,352.44161923318353,348.73026866921117,352.1404392834429,35265200
2021-07-08,348.5650939941406,349.4200679163913,344.3388496163626,345.62128085020595,50890000
2021-07-09,350.7413635253906,351.2174163723197,347.39920925212596,347.98214865318926,35184500
2021-07-12,352.11126708984375,352.56789950313225,350.56646727183477,352.140412577946,25717700
2021-07-13,352.11126708984375,355.07450042851514,351.2562932394713,351.73234609498456,39723000
2021-07-14,352.7427673339844,355.0939157390003,351.91693898364883,354.45268536048786,35336400
2021-07-15,350.265380859375,352.85944859116324,348.26397774326966,352.6554301199784,53391600
2021-07-16,347.4283142089844,352.101494618964,347.0785387493391,351.1202139024751,47262000
2021-07-19,344.58172607421875,345.0771993956187,342.0265294469521,343.9793365421211,64404600
2021-07-20,348.5845031738281,350.0321117839169,343.7364197177112,345.5143833813313,42183700
2021-07-21,351.27569580078125,351.27569580078125,347.9335416373757,348.1570101344711,30259900
2021-07-22,353.5977478027344,353.6074431991234,351.4797336099196,351.4797336099196,30252200
2021-07-23,357.7269287109375,358.00865860142164,353.5686702442226,354.9191176575966,31960800
2021-07-26,358.0085754394531,358.3972214662514,356.1723504558063,357.03701967151557,28438100
2021-07-27,354.0641174316406,357.746322676778,349.91558431978564,357.746322676778,57933100
2021-07-28,355.4242858886719,356.998231370159,352.90795963703147,355.2008470048349,42066200
2021-07-29,356.0557861328125,357.22163532233117,354.86076180526356,354.86076180526356,25672500
2021-07-30,354.2001037597656,354.78304316742987,352.10153968189235,352.13068516979905,36484600
2021-08-02,354.22930908203125,356.4444554857011,353.52006255712615,355.8615159795701,27334100
2021-08-03,356.3763732910156,356.4929552406913,351.7031923611625,354.8898941335919,35558500
2021-08-04,356.8912658691406,357.84340112520624,355.2299139305761,356.33747200644353,29602200
2021-08-05,359.15509033203125,359.38825426520106,356.99823500160903,357.70745184817855,21443900
2021-08-06,357.5810546875,358.8635152956902,356.47349663462757,357.8919596197024,33332100
2021-08-09,358.2418518066406,358.7664706949516,356.9399703345685,358.03780370053937,25960200
2021-08-10,356.4054870605469,359.04811973295875,355.2201879284461,358.7566648847073,35130800
2021-08-11,355.79345703125,358.1640556605862,354.4624302700103,357.66858234224264,34249800
2021-08-12,357.07586669921875,357.43533756576846,353.937731101521,355.28820776183164,25969200
2021-08-13,358.3292541503906,358.65957959844343,356.93021128244163,357.4257142792874,19336200
2021-08-16,358.4847106933594,358.523551582133,353.3548966695648,357.2119748219875,34856900
2021-08-17,355.3271179199219,356.7067105697037,352.89822838907884,355.7351547573665,44793900
2021-08-18,351.9072265625,356.1917913024979,351.57690114042134,354.79274854455855,38541900
2021-08-19,353.60748291015625,355.27856027177415,349.72125924588516,349.97387327191353,48499400
2021-08-20,357.27020263671875,357.66854404771954,354.36523081493834,354.67613576735766,39486000
2021-08-23,362.61383056640625,363.30362697510054,358.30011986359386,358.30981526121445,34034700
2021-08-24,363.7213439941406,364.3237038526615,362.7400631377907,363.2064206006118,21732900
2021-08-25,364.13909912109375,364.71234313017925,363.225834304302,363.97395124012723,20441900
2021-08-26,361.82684326171875,363.96424834530154,361.38963126873074,363.2841770389699,29133300
2021-08-27,365.34381103515625,365.8490093216003,361.9725115950413,362.45828944145825,27104700
2021-08-30,369.44384765625,369.9296255952502,366.1113884610643,366.13083855432507,27295700
2021-08-31,369.1426086425781,369.7546638421812,367.5978089521397,369.68667747524375,29628200
2021-09-01,369.7546081542969,371.82402627558196,369.5505897851559,370.20154506701755,28138300
2021-09-02,369.5798645019531,371.43553985938416,368.36541960700094,371.10521440590117,25453400
2021-09-03,370.716552734375,371.11489416925747,368.41397023843336,368.4333906805509,24605400
2021-09-07,371.2412109375,371.8921664366808,369.6672951224914,370.82344901614005,23970200
