Price,Close,High,Low,Open,Volume
Ticker,DOW,DOW,DOW,DOW,DOW
Date,,,,,
2021-06-07,52.709136962890625,53.64548036851849,52.44269967117452,53.569356257727804,2803900
2021-06-08,52.81571578979492,53.074544755122545,52.00117554744547,52.541664324341106,3469400
2021-06-09,52.404632568359375,52.9146762863795,52.12297278916461,52.7167489601015,3379200
2021-06-10,51.757572174072266,53.41710337983453,51.72712136752005,53.28007765429829,4022000
2021-06-11,51.76518630981445,52.541661548986774,51.64338308364763,52.122976026807656,2726100
2021-06-14,50.97348403930664,51.90221333443392,50.72226923497268,51.63577603039682,3712800
2021-06-15,51.17140579223633,51.327463984657484,50.57762963442578,50.93541932128521,3255000
2021-06-16,49.930564880371094,51.095286461738496,49.6336767737179,51.011548194949384,5428800
2021-06-17,48.3700065612793,50.09043962049978,47.448891314005486,50.06759715647128,5696100
2021-06-18,47.18244171142578,47.99698186317076,47.10631760346681,47.616355515478766,8745300
2021-06-21,48.04265213012695,48.68134359691025,47.799051530039726,48.06548877890131,5260000
2021-06-22,48.33955383300781,48.583154501897596,47.71532675598411,48.30910302340933,4019100
2021-06-23,48.0731086730957,48.925707971289334,48.035043715327575,48.72017229987398,3254400
2021-06-24,48.04265213012695,48.590754932297315,47.77621197731715,48.55268997907576,4253700
2021-06-25,48.1796875,48.62121258728855,48.04266177195729,48.149236692890774,4259700
2021-06-28,47.88279342651367,48.187292747832586,47.32707642980849,48.187292747832586,2727000
2021-06-29,47.943702697753906,48.57554393808276,47.63920330931213,48.17207796507251,2652900
2021-06-30,48.17207336425781,48.43089941688538,47.76861033373056,47.84473444758328,3356500
2021-07-01,48.33955383300781,49.039905030078685,48.27865221381085,48.88765678998435,3324700
2021-07-02,48.34716033935547,48.5450876783749,47.806671589788664,48.21013751750577,3172800
2021-07-06,47.14437484741211,48.301479174812854,46.744716061532365,48.26341712471676,3727000
2021-07-07,47.38798522949219,47.570687173174726,46.50797836928924,46.96929678415794,3424300
2021-07-08,46.748531341552734,47.21289598448129,46.16998052829753,46.436417829675165,4251300
2021-07-09,48.01982498168945,48.468961317500366,47.27379472938449,47.37275840023291,5063200
2021-07-12,48.12639236450195,48.415666274060776,47.178630746027515,47.62396574312022,3100400
2021-07-13,47.73054885864258,48.48418746839733,47.441271995368105,48.278648873750896,3074500
2021-07-14,47.44127655029297,48.44993713969892,47.32708746320961,47.91325249593589,2571700
2021-07-15,47.129154205322266,47.74576993335398,46.961677683251004,47.04541594428664,2745800
2021-07-16,45.68277359008789,46.98451792380074,45.52291121884287,46.66479027736208,6961300
2021-07-19,43.99279022216797,44.518053491894555,43.43326907400903,44.259227481315875,7815400
2021-07-20,44.624637603759766,45.05855146045124,43.86947439692912,44.25923661412215,6771700
2021-07-21,45.46963119506836,45.71323186839338,44.95578611552182,45.30976879768927,7428300
2021-07-22,46.04056167602539,46.35267515824782,44.152655380637476,44.57895792628578,7111300
